Order_ID,Order_Date,Product,Category,Quantity,Price,Revenue,Profit,Region
2811,10/4/2019,iPhone 14,Electronics,1,78642,78642,14924.5,North
2812,4/18/2020,Dell Laptop,Electronics,5,19383,96915,31865.64,South
2813,5/9/2020,HP Laptop,Electronics,3,28857,86571,23216.2,East
2814,9/19/2019,Samsung Galaxy S23,Electronics,2,55916,111832,30732.68,South
2815,12/22/2019,iPad,Electronics,1,13940,13940,2704.41,West
2816,3/15/2019,iPad,Electronics,1,20173,20173,3223.96,West
2817,8/15/2020,Canon Camera,Electronics,5,20991,104955,26235.5,North
2818,7/30/2020,Samsung Galaxy S23,Electronics,5,27332,136660,36622.88,East
2819,7/7/2020,Samsung Galaxy S23,Electronics,2,46615,93230,32868.54,North
2820,1/12/2019,Dell Laptop,Electronics,3,35354,106062,16459.81,East
2821,3/23/2019,Puma T-shirt,Fashion,4,18033,72132,11323.96,North
2822,2/18/2019,Dell Laptop,Electronics,3,10773,32319,8296.87,South
2823,1/24/2019,Canon Camera,Electronics,5,10848,54240,9008.07,North
2824,4/25/2020,Adidas Shoes,Fashion,1,11773,11773,3358.93,East
2825,9/17/2020,Nike Shoes,Fashion,3,24843,74529,11440.72,North
2826,8/30/2019,HP Laptop,Electronics,5,69836,349180,117665.05,South
2827,7/28/2019,Boat Earbuds,Accessories,5,73151,365755,90121.12,East
2828,8/17/2019,Canon Camera,Electronics,2,57039,114078,31147.23,East
2829,2/26/2020,iPad,Electronics,2,86023,172046,31103.4,South
2830,1/20/2019,Puma T-shirt,Fashion,5,24229,121145,39356.17,West
2831,8/25/2020,iPhone 14,Electronics,2,60129,120258,39417.95,North
2832,10/9/2019,Adidas Shoes,Fashion,3,34921,104763,30588.6,South
2833,7/31/2019,iPhone 14,Electronics,3,80122,240366,63016.12,East
2834,7/6/2020,Canon Camera,Electronics,3,14896,44688,14609.25,East
2835,11/24/2020,Boat Earbuds,Accessories,4,31516,126064,36847.96,West
2836,8/14/2020,iPad,Electronics,2,71386,142772,26658.7,South
2837,2/24/2019,HP Laptop,Electronics,4,35126,140504,48771.45,South
2838,10/3/2020,Dell Laptop,Electronics,2,53164,106328,27066.31,East
2839,7/21/2020,iPad,Electronics,4,29973,119892,45140.42,East
2840,2/2/2020,HP Laptop,Electronics,2,66375,132750,32303.88,West
2841,7/23/2019,Puma T-shirt,Fashion,3,56798,170394,54909.03,West
2842,11/8/2020,Sony Headphones,Accessories,2,67409,134818,31500.06,North
2843,9/6/2019,Dell Laptop,Electronics,2,9995,19990,6126.53,East
2844,3/26/2019,Sony Headphones,Accessories,3,23912,71736,27413.89,East
2845,11/30/2019,Apple Watch,Accessories,4,20905,83620,26304.56,East
2846,11/14/2020,Adidas Shoes,Fashion,5,89175,445875,176547.6,East
2847,12/27/2019,Apple Watch,Accessories,5,42146,210730,71871.93,West
2848,7/27/2019,Sony Headphones,Accessories,1,19616,19616,7583.07,South
2849,11/15/2020,HP Laptop,Electronics,5,83104,415520,97463.84,East
2850,5/13/2019,HP Laptop,Electronics,4,23712,94848,36073.45,South
2851,10/9/2019,Boat Earbuds,Accessories,4,71955,287820,93809.9,North
2852,1/20/2019,Sony Headphones,Accessories,1,82048,82048,19631.4,East
2853,1/26/2019,iPad,Electronics,4,30310,121240,45019.77,South
2854,6/22/2020,Nike Shoes,Fashion,3,3548,10644,2168.47,South
2855,1/22/2020,Dell Laptop,Electronics,2,83888,167776,49864.66,East
2856,1/4/2020,Puma T-shirt,Fashion,4,33553,134212,29365.94,East
2857,8/6/2020,Boat Earbuds,Accessories,1,26852,26852,7420.31,East
2858,10/2/2019,Canon Camera,Electronics,3,76032,228096,60351.83,South
2859,6/29/2019,Sony Headphones,Accessories,3,43416,130248,49316.23,South
2860,1/22/2020,Dell Laptop,Electronics,3,4475,13425,3073.03,West
2861,5/23/2020,Adidas Shoes,Fashion,5,87206,436030,104789.01,East
2862,6/2/2020,Nike Shoes,Fashion,2,17901,35802,9888.38,West
2863,1/3/2019,Boat Earbuds,Accessories,4,88596,354384,117179.21,South
2864,10/18/2020,HP Laptop,Electronics,4,2556,10224,2936.42,North
2865,2/12/2019,iPhone 14,Electronics,4,87305,349220,61949.69,East
2866,2/17/2020,iPad,Electronics,1,28655,28655,4947.57,West
2867,2/12/2020,Boat Earbuds,Accessories,1,11751,11751,3006.96,North
2868,10/21/2020,Puma T-shirt,Fashion,4,3561,14244,2636.41,West
2869,3/14/2019,Dell Laptop,Electronics,4,82397,329588,123877.58,South
2870,12/23/2020,iPhone 14,Electronics,5,38332,191660,72885.95,West
2871,10/26/2019,Nike Shoes,Fashion,3,73600,220800,72947.77,West
2872,8/4/2019,Sony Headphones,Accessories,2,70354,140708,26639.72,East
2873,7/15/2019,Sony Headphones,Accessories,1,33693,33693,5247.36,West
2874,4/10/2020,iPhone 14,Electronics,5,83720,418600,150107.86,North
2875,9/22/2020,iPad,Electronics,2,54931,109862,42035.36,West
2876,11/5/2020,Sony Headphones,Accessories,1,47911,47911,15683.06,West
2877,11/4/2019,Dell Laptop,Electronics,1,8672,8672,2373.41,South
2878,9/28/2020,Dell Laptop,Electronics,3,86497,259491,46965.74,West
2879,12/1/2020,Adidas Shoes,Fashion,5,87689,438445,137389.15,East
2880,11/23/2020,iPhone 14,Electronics,5,22635,113175,42355.2,South
2881,6/30/2020,Boat Earbuds,Accessories,1,55537,55537,13053.79,South
2882,6/12/2019,iPad,Electronics,5,75496,377480,127793.29,West
2883,8/2/2020,Apple Watch,Accessories,5,26745,133725,36063.27,South
2884,10/27/2019,Adidas Shoes,Fashion,3,76385,229155,79402.2,East
2885,9/6/2019,Boat Earbuds,Accessories,4,40413,161652,43850.23,North
2886,12/24/2020,Samsung Galaxy S23,Electronics,4,65410,261640,94792.64,West
2887,6/11/2020,Nike Shoes,Fashion,4,10086,40344,8745.35,East
2888,2/12/2019,Nike Shoes,Fashion,1,47677,47677,16662.9,South
2889,7/29/2020,Dell Laptop,Electronics,3,44078,132234,32731.43,South
2890,3/22/2019,Apple Watch,Accessories,2,66450,132900,50089.31,East
2891,12/12/2019,Dell Laptop,Electronics,5,38879,194395,43161.42,West
2892,5/6/2020,Canon Camera,Electronics,5,88092,440460,157194.76,West
2893,12/7/2020,Canon Camera,Electronics,1,46610,46610,7851.58,South
2894,12/10/2019,Samsung Galaxy S23,Electronics,1,25007,25007,7956.85,East
2895,4/15/2019,iPad,Electronics,3,61386,184158,44727.58,East
2896,3/26/2019,Samsung Galaxy S23,Electronics,4,77237,308948,66875.65,East
2897,1/6/2019,Sony Headphones,Accessories,3,84366,253098,59071.39,South
2898,7/7/2020,iPhone 14,Electronics,2,41380,82760,14592.44,South
2899,8/5/2019,iPad,Electronics,4,38260,153040,56980.4,East
2900,8/16/2019,iPhone 14,Electronics,4,23702,94808,36633.57,North
2901,1/27/2020,Sony Headphones,Accessories,4,13441,53764,9750.42,South
2902,6/14/2019,iPad,Electronics,1,46352,46352,10079.3,North
2903,12/10/2019,Sony Headphones,Accessories,5,26323,131615,27584.04,East
2904,5/7/2019,Puma T-shirt,Fashion,4,37492,149968,48391.18,South
2905,1/22/2019,Adidas Shoes,Fashion,1,34478,34478,8507.11,South
2906,8/22/2019,Boat Earbuds,Accessories,3,74725,224175,78550.62,North
2907,10/30/2019,Apple Watch,Accessories,5,66411,332055,76367.58,North
2908,2/3/2020,HP Laptop,Electronics,4,38280,153120,40473.4,North
2909,9/19/2019,Dell Laptop,Electronics,3,50246,150738,34252.44,North
2910,10/2/2020,iPhone 14,Electronics,5,87657,438285,70628.08,North
2911,4/7/2019,Adidas Shoes,Fashion,3,64698,194094,59449.51,West
2912,11/26/2020,iPhone 14,Electronics,5,86465,432325,167220.65,South
2913,5/3/2019,Apple Watch,Accessories,3,72395,217185,38213.82,South
2914,6/26/2020,Adidas Shoes,Fashion,5,1115,5575,1377.73,West
2915,7/26/2019,iPhone 14,Electronics,5,68375,341875,121484.61,West
2916,1/23/2019,iPhone 14,Electronics,3,69501,208503,75746.63,West
2917,11/28/2020,iPhone 14,Electronics,4,3100,12400,1863.07,South
2918,5/31/2019,Samsung Galaxy S23,Electronics,4,38969,155876,38951.24,West
2919,3/8/2019,Dell Laptop,Electronics,5,51282,256410,75388.56,West
2920,7/25/2020,Dell Laptop,Electronics,2,12942,25884,9108.95,South
2921,12/8/2020,Nike Shoes,Fashion,1,64770,64770,11466.43,East
2922,6/8/2019,Dell Laptop,Electronics,1,42216,42216,6932.26,South
2923,4/2/2019,Puma T-shirt,Fashion,1,84718,84718,25187.15,North
2924,12/24/2019,Dell Laptop,Electronics,3,74802,224406,70739.68,East
2925,10/19/2020,Apple Watch,Accessories,3,75086,225258,53291.39,South
2926,4/19/2020,iPad,Electronics,5,40744,203720,41705.72,West
2927,9/4/2019,iPad,Electronics,4,77832,311328,79004.45,East
2928,4/20/2020,Adidas Shoes,Fashion,1,83540,83540,29838.6,West
2929,10/16/2020,Adidas Shoes,Fashion,5,37575,187875,43854.47,South
2930,4/7/2020,Samsung Galaxy S23,Electronics,4,45653,182612,33481.53,West
2931,7/21/2019,Canon Camera,Electronics,2,74500,149000,56472.8,North
2932,4/2/2020,Samsung Galaxy S23,Electronics,3,10308,30924,7267.73,South
2933,9/26/2020,Apple Watch,Accessories,4,9433,37732,10498.78,South
2934,7/26/2019,HP Laptop,Electronics,2,85044,170088,30871.06,West
2935,12/18/2020,Nike Shoes,Fashion,5,18712,93560,32825.51,East
2936,6/20/2020,Nike Shoes,Fashion,1,24863,24863,8183.24,West
2937,6/29/2019,Nike Shoes,Fashion,1,74829,74829,15221.91,North
2938,12/12/2019,Puma T-shirt,Fashion,1,89059,89059,33028.76,East
2939,10/7/2020,Adidas Shoes,Fashion,4,20614,82456,22012.25,East
2940,1/23/2019,Boat Earbuds,Accessories,5,88616,443080,73165.7,West
2941,1/24/2019,HP Laptop,Electronics,3,62667,188001,50785.99,North
2942,12/8/2019,Canon Camera,Electronics,4,43685,174740,66668.97,West
2943,1/16/2020,Adidas Shoes,Fashion,5,21417,107085,41095.91,South
2944,4/12/2019,Puma T-shirt,Fashion,1,86050,86050,17272.89,West
2945,8/11/2020,Puma T-shirt,Fashion,1,72488,72488,16391.27,West
2946,4/24/2020,Adidas Shoes,Fashion,5,68823,344115,134951.43,North
2947,3/31/2019,Puma T-shirt,Fashion,4,55012,220048,64872.34,East
2948,4/12/2019,iPad,Electronics,1,48925,48925,12601.62,North
2949,4/29/2019,Sony Headphones,Accessories,5,70535,352675,135712.05,East
2950,6/17/2020,Dell Laptop,Electronics,5,49250,246250,40289.37,North
2951,7/30/2020,Puma T-shirt,Fashion,5,68819,344095,76679.82,North
2952,12/23/2020,Canon Camera,Electronics,4,51830,207320,67728.02,West
2953,9/28/2019,Apple Watch,Accessories,3,78811,236433,44294.65,South
2954,9/3/2019,Apple Watch,Accessories,4,38038,152152,26295.94,South
2955,10/25/2020,Dell Laptop,Electronics,1,25332,25332,4178.3,South
2956,5/17/2019,HP Laptop,Electronics,4,7232,28928,8083.56,East
2957,1/11/2020,Samsung Galaxy S23,Electronics,3,85607,256821,50594.51,South
2958,11/18/2020,Nike Shoes,Fashion,3,82238,246714,60591.76,West
2959,8/24/2019,Canon Camera,Electronics,5,32759,163795,48535.22,North
2960,3/27/2019,Canon Camera,Electronics,1,6625,6625,1247.08,East
2961,4/17/2019,HP Laptop,Electronics,5,34322,171610,31452.96,East
2962,7/9/2020,HP Laptop,Electronics,2,13438,26876,10726.81,South
2963,8/8/2020,Nike Shoes,Fashion,2,24906,49812,16752.29,North
2964,12/21/2019,iPhone 14,Electronics,1,13948,13948,5431.48,West
2965,2/2/2019,Sony Headphones,Accessories,4,35461,141844,34239.73,West
2966,6/25/2020,Apple Watch,Accessories,3,27047,81141,12661,West
2967,9/28/2019,iPad,Electronics,5,78911,394555,94227.94,North
2968,1/26/2019,Samsung Galaxy S23,Electronics,2,10867,21734,5877.33,North
2969,1/26/2019,iPad,Electronics,3,85046,255138,65109.94,East
2970,9/26/2020,Puma T-shirt,Fashion,4,26466,105864,32157.49,West
2971,7/10/2019,Sony Headphones,Accessories,1,24937,24937,5008.92,North
2972,9/28/2019,HP Laptop,Electronics,1,52173,52173,17828.9,East
2973,2/9/2020,Boat Earbuds,Accessories,3,63378,190134,32574.91,North
2974,3/19/2020,iPad,Electronics,1,67300,67300,23873.62,South
2975,1/2/2019,HP Laptop,Electronics,5,4370,21850,3391.48,South
2976,5/27/2019,Dell Laptop,Electronics,4,51322,205288,68108.31,South
2977,7/15/2020,Puma T-shirt,Fashion,5,52462,262310,81431.41,North
2978,1/20/2019,Puma T-shirt,Fashion,1,44239,44239,14897.49,North
2979,1/2/2019,Adidas Shoes,Fashion,4,62294,249176,43185.79,North
2980,1/5/2020,iPad,Electronics,5,85430,427150,133256.01,South
2981,3/22/2020,HP Laptop,Electronics,5,37168,185840,44836.15,South
2982,1/4/2020,Dell Laptop,Electronics,3,84666,253998,41471.78,North
2983,3/7/2020,Nike Shoes,Fashion,3,4833,14499,4217.58,South
2984,11/10/2020,HP Laptop,Electronics,1,89729,89729,23723.32,East
2985,11/25/2019,Dell Laptop,Electronics,2,62294,124588,47766.53,East
2986,6/1/2019,iPhone 14,Electronics,4,18565,74260,13612.1,East
2987,3/13/2019,Puma T-shirt,Fashion,5,69361,346805,106066.85,South
2988,8/2/2020,Samsung Galaxy S23,Electronics,2,31800,63600,15044.59,South
2989,9/12/2020,Apple Watch,Accessories,5,61830,309150,55226.65,West
2990,10/28/2020,Apple Watch,Accessories,5,68282,341410,55080.86,East
2991,8/22/2020,HP Laptop,Electronics,2,1388,2776,852.1,East
2992,10/21/2019,Dell Laptop,Electronics,4,23199,92796,37074.95,South
2993,9/5/2019,Boat Earbuds,Accessories,2,67278,134556,47783.25,South
2994,11/26/2020,HP Laptop,Electronics,4,50092,200368,53215.31,West
2995,12/31/2019,Apple Watch,Accessories,3,4324,12972,4154.94,East
2996,4/16/2019,Nike Shoes,Fashion,2,1810,3620,1395.06,North
2997,6/1/2019,Samsung Galaxy S23,Electronics,3,10368,31104,9429.7,North
2998,3/18/2019,iPad,Electronics,5,30358,151790,44808.41,North
2999,8/25/2019,Puma T-shirt,Fashion,1,2276,2276,416.53,North
3000,8/8/2019,Sony Headphones,Accessories,5,1833,9165,3126.08,South
3001,3/6/2019,Adidas Shoes,Fashion,3,63458,190374,49077.53,North
3002,12/21/2020,HP Laptop,Electronics,2,85110,170220,36486.6,East
3003,8/6/2019,iPhone 14,Electronics,4,31385,125540,40599.27,East
3004,12/29/2019,Apple Watch,Accessories,3,5671,17013,5870.51,East
3005,2/10/2019,HP Laptop,Electronics,2,10254,20508,7330.42,West
3006,11/22/2020,Puma T-shirt,Fashion,2,83449,166898,46466.48,North
3007,6/5/2019,Dell Laptop,Electronics,2,25858,51716,16027.07,North
3008,12/13/2020,iPad,Electronics,2,49789,99578,18152.26,West
3009,1/31/2020,iPad,Electronics,3,11947,35841,7920.04,South
3010,6/25/2020,Apple Watch,Accessories,4,22137,88548,22066.41,North
3011,5/25/2019,Adidas Shoes,Fashion,2,3739,7478,1782.37,North
3012,4/1/2020,HP Laptop,Electronics,2,80959,161918,25814.67,North
3013,5/3/2019,Dell Laptop,Electronics,1,59445,59445,12992.32,East
3014,9/3/2019,Boat Earbuds,Accessories,5,33379,166895,61704.08,East
3015,1/2/2020,Apple Watch,Accessories,4,64315,257260,39162.35,South
3016,4/23/2020,Boat Earbuds,Accessories,4,36866,147464,55489.58,West
3017,4/9/2019,Canon Camera,Electronics,3,36279,108837,27721.18,East
3018,12/16/2019,Adidas Shoes,Fashion,5,68735,343675,52717.46,West
3019,1/22/2020,Samsung Galaxy S23,Electronics,1,20770,20770,5185.71,East
3020,9/26/2019,Adidas Shoes,Fashion,2,40229,80458,18285.68,South
3021,12/12/2019,Boat Earbuds,Accessories,3,13800,41400,15890.71,West
3022,10/31/2019,Sony Headphones,Accessories,4,87904,351616,56532.08,North
3023,2/20/2019,iPad,Electronics,3,1481,4443,1283.33,West
3024,1/16/2020,Dell Laptop,Electronics,2,72385,144770,46187.07,West
3025,6/2/2019,iPhone 14,Electronics,2,46088,92176,23732.94,West
3026,10/29/2019,Boat Earbuds,Accessories,1,20656,20656,7050.81,West
3027,8/1/2019,HP Laptop,Electronics,2,28368,56736,9476.29,North
3028,3/6/2019,Puma T-shirt,Fashion,5,17507,87535,32490.39,South
3029,3/16/2020,Nike Shoes,Fashion,3,68981,206943,76252.49,North
3030,3/30/2019,Samsung Galaxy S23,Electronics,1,17437,17437,5496.89,South
3031,3/8/2019,Nike Shoes,Fashion,4,76061,304244,117850.77,East
3032,3/31/2020,Canon Camera,Electronics,3,57125,171375,32892.78,East
3033,12/5/2020,Apple Watch,Accessories,3,21467,64401,25137.87,North
3034,11/12/2020,Nike Shoes,Fashion,5,87851,439255,89999,South
3035,6/17/2019,Sony Headphones,Accessories,2,3006,6012,1827.2,North
3036,9/26/2019,Canon Camera,Electronics,4,59821,239284,46419.34,East
3037,6/7/2019,Samsung Galaxy S23,Electronics,1,80727,80727,22165.56,South
3038,11/1/2020,Adidas Shoes,Fashion,3,12584,37752,9020.45,East
3039,4/6/2019,Canon Camera,Electronics,4,24698,98792,19979.94,South
3040,1/2/2019,Adidas Shoes,Fashion,2,8536,17072,5095.67,West
3041,5/20/2020,HP Laptop,Electronics,5,58891,294455,105689.94,West
3042,12/27/2019,Apple Watch,Accessories,5,20397,101985,34492.73,South
3043,12/6/2020,iPhone 14,Electronics,2,57820,115640,20256.1,South
3044,1/18/2019,Adidas Shoes,Fashion,5,3876,19380,7345.95,West
3045,3/18/2020,Nike Shoes,Fashion,2,5358,10716,3091.66,North
3046,9/2/2019,HP Laptop,Electronics,4,64483,257932,57984.43,South
3047,6/14/2020,Samsung Galaxy S23,Electronics,1,40575,40575,15672.57,North
3048,2/29/2020,Nike Shoes,Fashion,1,80421,80421,24711.56,South
3049,9/7/2019,Puma T-shirt,Fashion,4,82807,331228,75612.93,West
3050,10/27/2019,Canon Camera,Electronics,2,42820,85640,15355,East
3051,6/13/2019,iPhone 14,Electronics,4,22472,89888,21634.25,North
3052,9/6/2019,iPhone 14,Electronics,1,23336,23336,3982.85,North
3053,5/15/2020,Adidas Shoes,Fashion,3,17208,51624,9305.33,East
3054,2/28/2019,Puma T-shirt,Fashion,5,20021,100105,33115.23,East
3055,6/10/2020,Samsung Galaxy S23,Electronics,5,78559,392795,81073.03,South
3056,10/9/2020,Canon Camera,Electronics,2,77900,155800,27154.89,North
3057,2/18/2020,Sony Headphones,Accessories,1,37275,37275,7654.93,South
3058,10/10/2019,Canon Camera,Electronics,5,76997,384985,82026.27,North
3059,2/14/2020,Boat Earbuds,Accessories,5,57477,287385,73554.08,North
3060,6/9/2019,Puma T-shirt,Fashion,4,7663,30652,5415.12,North
3061,2/28/2020,Samsung Galaxy S23,Electronics,3,81043,243129,65293.55,West
3062,8/27/2019,Dell Laptop,Electronics,3,25912,77736,29837.01,South
3063,10/17/2020,Sony Headphones,Accessories,1,48517,48517,12979.52,West
3064,4/13/2019,Canon Camera,Electronics,2,23442,46884,15816.97,South
3065,6/5/2019,iPad,Electronics,1,29168,29168,10279.51,West
3066,8/29/2020,Samsung Galaxy S23,Electronics,2,58934,117868,23766.86,West
3067,6/25/2019,Dell Laptop,Electronics,2,28473,56946,21444.09,North
3068,11/25/2019,Puma T-shirt,Fashion,3,41193,123579,34060.84,East
3069,6/2/2020,Sony Headphones,Accessories,2,9778,19556,4455.92,North
3070,8/16/2020,HP Laptop,Electronics,1,11940,11940,2006.72,West
3071,11/20/2019,Sony Headphones,Accessories,3,18101,54303,18393.05,West
3072,2/27/2020,Samsung Galaxy S23,Electronics,5,86798,433990,99028.21,West
3073,8/5/2019,Boat Earbuds,Accessories,2,69408,138816,49917.9,East
3074,6/21/2020,Adidas Shoes,Fashion,2,34747,69494,11677.73,West
3075,6/5/2020,HP Laptop,Electronics,3,38845,116535,42850.39,North
3076,7/29/2020,Canon Camera,Electronics,4,82285,329140,59714.47,West
3077,3/30/2019,Dell Laptop,Electronics,4,7985,31940,5467.71,West
3078,3/22/2019,Nike Shoes,Fashion,5,4378,21890,7732.41,South
3079,5/1/2019,Adidas Shoes,Fashion,5,10458,52290,16939.57,South
3080,6/29/2019,Samsung Galaxy S23,Electronics,2,66292,132584,31100.21,North
3081,2/25/2019,Apple Watch,Accessories,1,68102,68102,11919.67,North
3082,10/23/2020,iPhone 14,Electronics,4,41541,166164,36208.74,North
3083,10/29/2020,Adidas Shoes,Fashion,5,43667,218335,54679.34,West
3084,4/6/2020,iPad,Electronics,2,11207,22414,5692.25,South
3085,12/11/2020,Sony Headphones,Accessories,2,72543,145086,43356.94,North
3086,9/29/2019,Samsung Galaxy S23,Electronics,4,84542,338168,101796.08,East
3087,12/9/2019,Apple Watch,Accessories,3,18470,55410,14867.2,West
3088,12/24/2019,Adidas Shoes,Fashion,4,19766,79064,11955.03,West
3089,3/19/2019,HP Laptop,Electronics,5,75746,378730,111413.99,South
3090,4/19/2020,Samsung Galaxy S23,Electronics,1,22684,22684,8168.27,East
3091,7/12/2019,Boat Earbuds,Accessories,4,35633,142532,22356.75,North
3092,6/5/2020,HP Laptop,Electronics,3,66167,198501,61568.3,East
3093,9/5/2020,Boat Earbuds,Accessories,1,26075,26075,9694.01,North
3094,10/4/2019,Dell Laptop,Electronics,1,24194,24194,4324.22,East
3095,7/3/2019,Samsung Galaxy S23,Electronics,3,44700,134100,23945.31,North
3096,9/10/2019,Dell Laptop,Electronics,3,57800,173400,26017.95,West
3097,11/12/2019,iPhone 14,Electronics,4,67035,268140,78787.34,West
3098,9/3/2020,Boat Earbuds,Accessories,1,43630,43630,8141.83,South
3099,11/28/2019,Nike Shoes,Fashion,2,13579,27158,10535,East
3100,3/7/2020,iPad,Electronics,1,49321,49321,17958.05,East
3101,7/21/2019,iPad,Electronics,4,46064,184256,39070.27,East
3102,3/11/2019,Nike Shoes,Fashion,5,50814,254070,69060.26,West
3103,12/2/2019,Adidas Shoes,Fashion,4,3823,15292,4758.43,East
3104,7/13/2020,Samsung Galaxy S23,Electronics,1,15937,15937,2517.11,West
3105,1/29/2019,Sony Headphones,Accessories,2,13987,27974,7058.85,West
3106,11/24/2020,Nike Shoes,Fashion,3,34270,102810,35467.01,North
3107,4/26/2020,HP Laptop,Electronics,2,63901,127802,34553.46,South
3108,2/22/2019,Apple Watch,Accessories,1,83952,83952,17952.28,South
3109,5/12/2020,Apple Watch,Accessories,1,85238,85238,14361.28,West
3110,6/4/2020,Boat Earbuds,Accessories,2,5805,11610,2837.74,East
3111,9/26/2019,Nike Shoes,Fashion,2,43142,86284,22989.33,North
3112,9/15/2020,Samsung Galaxy S23,Electronics,2,49003,98006,39186.73,East
3113,6/5/2019,iPad,Electronics,2,10178,20356,5646.36,North
3114,1/17/2020,Nike Shoes,Fashion,2,6318,12636,3487.74,North
3115,12/9/2020,Sony Headphones,Accessories,5,71490,357450,75433.27,West
3116,10/23/2019,iPhone 14,Electronics,3,64542,193626,49312.04,East
3117,9/29/2019,Samsung Galaxy S23,Electronics,1,50594,50594,10162.05,East
3118,12/24/2019,HP Laptop,Electronics,5,11260,56300,19855.13,West
3119,12/18/2019,iPad,Electronics,3,36206,108618,18848.78,South
3120,4/10/2019,iPhone 14,Electronics,5,63523,317615,95368.84,North
3121,6/28/2019,Sony Headphones,Accessories,1,66123,66123,11151.86,South
3122,1/9/2020,Dell Laptop,Electronics,1,42465,42465,15542.74,West
3123,11/13/2019,Adidas Shoes,Fashion,2,35742,71484,23728.26,East
3124,11/22/2020,Sony Headphones,Accessories,5,21242,106210,34017.69,West
3125,4/26/2020,iPad,Electronics,4,70085,280340,71677.33,East
3126,4/5/2019,Boat Earbuds,Accessories,1,542,542,190.68,South
3127,6/16/2019,Puma T-shirt,Fashion,1,46374,46374,16417.01,East
3128,6/1/2020,iPhone 14,Electronics,5,4821,24105,3749.99,East
3129,6/8/2020,Sony Headphones,Accessories,5,76223,381115,134274.7,North
3130,12/29/2019,HP Laptop,Electronics,2,58495,116990,39768.86,South
3131,4/27/2020,iPhone 14,Electronics,4,43942,175768,61193.69,South
3132,6/28/2020,Nike Shoes,Fashion,2,60321,120642,40345.22,North
3133,8/29/2019,Apple Watch,Accessories,1,52696,52696,8833.29,South
3134,1/10/2020,Puma T-shirt,Fashion,1,66503,66503,10080.37,West
3135,1/9/2020,Puma T-shirt,Fashion,5,37989,189945,63512.4,South
3136,6/20/2020,Samsung Galaxy S23,Electronics,2,29973,59946,10570.46,West
3137,11/30/2019,Boat Earbuds,Accessories,4,26492,105968,39017.31,North
3138,3/31/2020,Sony Headphones,Accessories,3,69785,209355,77290.95,West
3139,9/8/2020,Dell Laptop,Electronics,2,23939,47878,14074.27,West
3140,8/25/2019,Boat Earbuds,Accessories,2,83959,167918,46667.01,South
3141,7/29/2020,HP Laptop,Electronics,1,32899,32899,9893.12,East
3142,8/15/2019,iPad,Electronics,2,50031,100062,36457.67,South
3143,12/27/2020,Puma T-shirt,Fashion,4,35569,142276,27856.93,West
3144,2/11/2020,Canon Camera,Electronics,1,65057,65057,19587.9,West
3145,1/3/2019,Adidas Shoes,Fashion,1,89542,89542,30868.82,West
3146,6/27/2020,Puma T-shirt,Fashion,3,62018,186054,61441.53,East
3147,9/15/2020,Dell Laptop,Electronics,5,45613,228065,84098.19,West
3148,12/27/2020,Dell Laptop,Electronics,1,8546,8546,3119.78,East
3149,6/17/2019,Nike Shoes,Fashion,1,53546,53546,17593.46,East
3150,12/9/2020,Samsung Galaxy S23,Electronics,4,11726,46904,9213.18,East
3151,12/26/2019,iPad,Electronics,2,30315,60630,20403.85,North
3152,5/8/2019,Sony Headphones,Accessories,2,17965,35930,6252.7,East
3153,12/29/2019,Boat Earbuds,Accessories,5,89204,446020,105432.45,North
3154,10/1/2020,Sony Headphones,Accessories,4,88574,354296,111074.23,West
3155,6/1/2020,Boat Earbuds,Accessories,3,54703,164109,59922.83,West
3156,9/30/2019,Apple Watch,Accessories,5,15529,77645,28192.2,South
3157,10/27/2020,Canon Camera,Electronics,2,27335,54670,12535.32,North
3158,2/21/2020,iPhone 14,Electronics,3,77719,233157,61031.94,East
3159,7/12/2020,Apple Watch,Accessories,3,56749,170247,27106.95,North
3160,2/17/2020,Puma T-shirt,Fashion,5,81957,409785,100541.06,North
3161,10/26/2020,Puma T-shirt,Fashion,2,41691,83382,22465.63,West
3162,8/25/2020,Dell Laptop,Electronics,2,57798,115596,25723.11,South
3163,8/3/2020,Apple Watch,Accessories,4,31780,127120,35798.91,South
3164,2/22/2019,HP Laptop,Electronics,1,58481,58481,17849.51,West
3165,10/11/2020,Boat Earbuds,Accessories,3,49794,149382,54405.02,South
3166,1/14/2019,Sony Headphones,Accessories,5,10335,51675,9927.16,South
3167,11/11/2020,Apple Watch,Accessories,1,27034,27034,6106.7,East
3168,5/24/2019,Samsung Galaxy S23,Electronics,3,25907,77721,16255.71,North
3169,1/30/2020,Samsung Galaxy S23,Electronics,5,26670,133350,45228.89,North
3170,8/5/2020,Sony Headphones,Accessories,2,1089,2178,858.73,West
3171,10/14/2019,Samsung Galaxy S23,Electronics,4,49508,198032,37095.96,East
3172,12/12/2020,Adidas Shoes,Fashion,4,42004,168016,34145,North
3173,8/23/2020,Canon Camera,Electronics,3,16328,48984,15485.16,South
3174,3/31/2019,iPad,Electronics,3,29204,87612,17884.49,West
3175,2/3/2020,HP Laptop,Electronics,4,43412,173648,59788.13,East
3176,8/8/2019,Boat Earbuds,Accessories,3,43192,129576,34972.28,East
3177,1/6/2020,Adidas Shoes,Fashion,2,38327,76654,16101.04,South
3178,5/25/2020,Nike Shoes,Fashion,1,30768,30768,12236.39,East
